"Address","Date","Rent","Aprt_Type","Building_Type"
"507 Pressler St, Austin, TX 78703","2026/04/01",3357,"2 Beds","Apartment"
"101 Colorado St, Austin, TX 78701","2026/04/01",3056,"1 Bed","Apartment"
"101 Colorado St, Austin, TX 78701","2026/04/01",4441,"2 Beds","Apartment"
"1221 S Congress Ave, Austin, TX 78704","2026/04/01",2192,"1 Bed","Apartment"
"1221 S Congress Ave, Austin, TX 78704","2026/04/01",2673,"2 Beds","Apartment"
"1221 S Congress Ave, Austin, TX 78704","2026/04/01",4048,"3 Beds","Apartment"
"2811 La Frontera Blvd, Austin, TX 78728","2026/04/01",853,"1 Bed","Apartment"
"2811 La Frontera Blvd, Austin, TX 78728","2026/04/01",882,"2 Beds","Apartment"
"2811 La Frontera Blvd, Austin, TX 78728","2026/04/01",1478,"3 Beds","Apartment"
"1801 Wells Branch Pky, Austin, TX 78728","2026/04/01",874,"1 Bed","Apartment"
"1801 Wells Branch Pky, Austin, TX 78728","2026/04/01",1212,"2 Beds","Apartment"
"5453 Burnet Rd, Austin, TX 78756","2026/04/01",1273,"1 Bed","Apartment"
"5453 Burnet Rd, Austin, TX 78756","2026/04/01",2206,"2 Beds","Apartment"
"3544 Ranch Road 620 S, Austin, TX 78738","2026/04/01",1251,"1 Bed","Apartment"
"3544 Ranch Road 620 S, Austin, TX 78738","2026/04/01",1567,"2 Beds","Apartment"
"3544 Ranch Road 620 S, Austin, TX 78738","2026/04/01",2215,"3 Beds","Apartment"
"1300 Pleasant Valley Rd S, Austin, TX 78741","2026/04/01",846,"Studio","Apartment"
"1300 Pleasant Valley Rd S, Austin, TX 78741","2026/04/01",916,"1 Bed","Apartment"
"1300 Pleasant Valley Rd S, Austin, TX 78741","2026/04/01",1341,"2 Beds+","Apartment"
"10001 S 1st St, Austin, TX 78748","2026/04/01",1160,"1 Bed","Apartment"
"10001 S 1st St, Austin, TX 78748","2026/04/01",1626,"2 Beds","Apartment"
"10001 S 1st St, Austin, TX 78748","2026/04/01",1987,"3 Beds","Apartment"
"2223 Waterloo City Ln, Austin, TX 78741","2026/04/01",1297,"Studio","Apartment"
"2223 Waterloo City Ln, Austin, TX 78741","2026/04/01",1687,"1 Bed","Apartment"
"2223 Waterloo City Ln, Austin, TX 78741","2026/04/01",2178,"2 Beds+","Apartment"
"9520-9521 Spectrum Dr, Austin, TX 78717","2026/04/01",1152,"1 Bed","Apartment"
"9520-9521 Spectrum Dr, Austin, TX 78717","2026/04/01",1596,"2 Beds","Apartment"
"9520-9521 Spectrum Dr, Austin, TX 78717","2026/04/01",2105,"3 Beds","Apartment"
"1201 Lady Bird Ln, Austin, TX 78741","2026/04/01",1136,"Studio","Apartment"
"1201 Lady Bird Ln, Austin, TX 78741","2026/04/01",1657,"1 Bed","Apartment"
"1201 Lady Bird Ln, Austin, TX 78741","2026/04/01",2087,"2 Beds","Apartment"
"5604 Southwest Pky, Austin, TX 78735","2026/04/01",1462,"1 Bed","Apartment"
"5604 Southwest Pky, Austin, TX 78735","2026/04/01",1747,"2 Beds","Apartment"
"5604 Southwest Pky, Austin, TX 78735","2026/04/01",2255,"3 Beds","Apartment"
"615 W 7th St, Austin, TX 78701","2026/04/01",2029,"1 Bed","Apartment"
"615 W 7th St, Austin, TX 78701","2026/04/01",3182,"2 Beds","Apartment"
"10300 Jollyville Rd, Austin, TX 78759","2026/04/01",1143,"1 Bed","Apartment"
"10300 Jollyville Rd, Austin, TX 78759","2026/04/01",1471,"2 Beds","Apartment"
"2823 E Martin Luther King Jr Blvd, Austin, TX 78702","2026/04/01",1587,"1 Bed","Apartment"
"2823 E Martin Luther King Jr Blvd, Austin, TX 78702","2026/04/01",2258,"2 Beds","Apartment"
"10727 Domain Dr, Austin, TX 78758","2026/04/01",1477,"Studio","Apartment"
"10727 Domain Dr, Austin, TX 78758","2026/04/01",1939,"1 Bed","Apartment"
"10727 Domain Dr, Austin, TX 78758","2026/04/01",2796,"2 Beds+","Apartment"
"4009 Sabio Dr, Austin, TX 78749","2026/04/01",1389,"Studio","Apartment"
